,Mapa,Cve_Ent,Nom_Ent,Nom_Abr,Cve_Mun,Nom_Mun,clave
232924,260500001,26,Sonora,Son.,50,Rayón,26_50
233001,260510001,26,Sonora,Son.,51,Rosario,26_51
233283,260520001,26,Sonora,Son.,52,Sahuaripa,26_52
233774,260530001,26,Sonora,Son.,53,San Felipe de Jesús,26_53
233785,260540001,26,Sonora,Son.,54,San Javier,26_54
233816,260550001,26,Sonora,Son.,55,San Luis Río Colorado,26_55
234444,260560001,26,Sonora,Son.,56,San Miguel de Horcasitas,26_56
234611,260570001,26,Sonora,Son.,57,San Pedro de la Cueva,26_57
234764,260580001,26,Sonora,Son.,58,Santa Ana,26_58
235006,260590001,26,Sonora,Son.,59,Santa Cruz,26_59
235118,260600001,26,Sonora,Son.,60,Sáric,26_60
235251,260610001,26,Sonora,Son.,61,Soyopa,26_61
235391,260620001,26,Sonora,Son.,62,Suaqui Grande,26_62
235445,260630001,26,Sonora,Son.,63,Tepache,26_63
235508,260640001,26,Sonora,Son.,64,Trincheras,26_64
235689,260650001,26,Sonora,Son.,65,Tubutama,26_65
235835,260660001,26,Sonora,Son.,66,Ures,26_66
236070,260670001,26,Sonora,Son.,67,Villa Hidalgo,26_67
236150,260680001,26,Sonora,Son.,68,Villa Pesqueira,26_68
236383,260690001,26,Sonora,Son.,69,Yécora,26_69
236861,260700001,26,Sonora,Son.,70,General Plutarco Elías Calles,26_70
237063,260710001,26,Sonora,Son.,71,Benito Juárez,26_71
237222,260720001,26,Sonora,Son.,72,San Ignacio Río Muerto,26_72
237523,270010001,27,Tabasco,Tab.,1,Balancán,27_1
237987,270020001,27,Tabasco,Tab.,2,Cárdenas,27_2
238162,270030001,27,Tabasco,Tab.,3,Centla,27_3
238394,270040001,27,Tabasco,Tab.,4,Centro,27_4
238607,270050001,27,Tabasco,Tab.,5,Comalcalco,27_5
238723,270060001,27,Tabasco,Tab.,6,Cunduacán,27_6
238839,270070001,27,Tabasco,Tab.,7,Emiliano Zapata,27_7
238928,270080001,27,Tabasco,Tab.,8,Huimanguillo,27_8
239289,270090001,27,Tabasco,Tab.,9,Jalapa,27_9
239354,270100001,27,Tabasco,Tab.,10,Jalpa de Méndez,27_10
239419,270110001,27,Tabasco,Tab.,11,Jonuta,27_11
239602,270120001,27,Tabasco,Tab.,12,Macuspana,27_12
239824,270130001,27,Tabasco,Tab.,13,Nacajuca,27_13
239900,270140001,27,Tabasco,Tab.,14,Paraíso,27_14
239948,270150001,27,Tabasco,Tab.,15,Tacotalpa,27_15
240036,270160001,27,Tabasco,Tab.,16,Teapa,27_16
240093,270170001,27,Tabasco,Tab.,17,Tenosique,27_17
240239,280010001,28,Tamaulipas,Tamps.,1,Abasolo,28_1
240432,280020001,28,Tamaulipas,Tamps.,2,Aldama,28_2
241248,280030001,28,Tamaulipas,Tamps.,3,Altamira,28_3
241779,280040001,28,Tamaulipas,Tamps.,4,Antiguo Morelos,28_4
241943,280050001,28,Tamaulipas,Tamps.,5,Burgos,28_5
242193,280060001,28,Tamaulipas,Tamps.,6,Bustamante,28_6
242225,280070001,28,Tamaulipas,Tamps.,7,Camargo,28_7
242631,280080001,28,Tamaulipas,Tamps.,8,Casas,28_8
242954,280090001,28,Tamaulipas,Tamps.,9,Ciudad Madero,28_9
242955,280100001,28,Tamaulipas,Tamps.,10,Cruillas,28_10
243124,280110001,28,Tamaulipas,Tamps.,11,Gómez Farías,28_11
243312,280120001,28,Tamaulipas,Tamps.,12,González,28_12
243982,280130001,28,Tamaulipas,Tamps.,13,Güémez,28_13
244389,280140001,28,Tamaulipas,Tamps.,14,Guerrero,28_14
244686,280150001,28,Tamaulipas,Tamps.,15,Gustavo Díaz Ordaz,28_15
244930,280160001,28,Tamaulipas,Tamps.,16,Hidalgo,28_16
245225,280170001,28,Tamaulipas,Tamps.,17,Jaumave,28_17
245351,280180001,28,Tamaulipas,Tamps.,18,Jiménez,28_18
245515,280190001,28,Tamaulipas,Tamps.,19,Llera,28_19
245942,280200001,28,Tamaulipas,Tamps.,20,Mainero,28_20
246033,280210001,28,Tamaulipas,Tamps.,21,El Mante,28_21
246480,280220001,28,Tamaulipas,Tamps.,22,Matamoros,28_22
247789,280230001,28,Tamaulipas,Tamps.,23,Méndez,28_23
248090,280240001,28,Tamaulipas,Tamps.,24,Mier,28_24
248258,280250001,28,Tamaulipas,Tamps.,25,Miguel Alemán,28_25
248412,280260001,28,Tamaulipas,Tamps.,26,Miquihuana,28_26
248440,280270001,28,Tamaulipas,Tamps.,27,Nuevo Laredo,28_27
248658,280280001,28,Tamaulipas,Tamps.,28,Nuevo Morelos,28_28
248718,280290001,28,Tamaulipas,Tamps.,29,Ocampo,28_29
248945,280300001,28,Tamaulipas,Tamps.,30,Padilla,28_30
249199,280310001,28,Tamaulipas,Tamps.,31,Palmillas,28_31
249233,280320001,28,Tamaulipas,Tamps.,32,Reynosa,28_32
250060,280330001,28,Tamaulipas,Tamps.,33,Río Bravo,28_33
250782,280340001,28,Tamaulipas,Tamps.,34,San Carlos,28_34
251135,280350001,28,Tamaulipas,Tamps.,35,San Fernando,28_35
252000,280360001,28,Tamaulipas,Tamps.,36,San Nicolás,28_36
252029,280370001,28,Tamaulipas,Tamps.,37,Soto la Marina,28_37
252875,280380001,28,Tamaulipas,Tamps.,38,Tampico,28_38
252882,280390001,28,Tamaulipas,Tamps.,39,Tula,28_39
253059,280400001,28,Tamaulipas,Tamps.,40,Valle Hermoso,28_40
253435,280410001,28,Tamaulipas,Tamps.,41,Victoria,28_41
254105,280420001,28,Tamaulipas,Tamps.,42,Villagrán,28_42
254319,280430001,28,Tamaulipas,Tamps.,43,Xicoténcatl,28_43
254608,290010001,29,Tlaxcala,Tlax.,1,Amaxac de Guerrero,29_1
254612,290020001,29,Tlaxcala,Tlax.,2,Apetatitlán de Antonio Carvajal,29_2
254618,290030001,29,Tlaxcala,Tlax.,3,Atlangatepec,29_3
254729,290040001,29,Tlaxcala,Tlax.,4,Atltzayanca,29_4
254785,290050001,29,Tlaxcala,Tlax.,5,Apizaco,29_5
254809,290060001,29,Tlaxcala,Tlax.,6,Calpulalpan,29_6
254956,290070001,29,Tlaxcala,Tlax.,7,El Carmen Tequexquitla,29_7
254963,290080001,29,Tlaxcala,Tlax.,8,Cuapiaxtla,29_8
254997,290090001,29,Tlaxcala,Tlax.,9,Cuaxomulco,29_9
255001,290100001,29,Tlaxcala,Tlax.,10,Chiautempan,29_10
255021,290110001,29,Tlaxcala,Tlax.,11,Muñoz de Domingo Arenas,29_11
255044,290120001,29,Tlaxcala,Tlax.,12,Españita,29_12
255081,290130001,29,Tlaxcala,Tlax.,13,Huamantla,29_13
255231,290140001,29,Tlaxcala,Tlax.,14,Hueyotlipan,29_14
255269,290150001,29,Tlaxcala,Tlax.,15,Ixtacuixtla de Mariano Matamoros,29_15
255352,290160001,29,Tlaxcala,Tlax.,16,Ixtenco,29_16
255363,290170001,29,Tlaxcala,Tlax.,17,Mazatecochco de José María Morelos,29_17
255368,290180001,29,Tlaxcala,Tlax.,18,Contla de Juan Cuamatzi,29_18
255377,290190001,29,Tlaxcala,Tlax.,19,Tepetitla de Lardizábal,29_19
255384,290200001,29,Tlaxcala,Tlax.,20,Sanctórum de Lázaro Cárdenas,29_20
255423,290210001,29,Tlaxcala,Tlax.,21,Nanacamilpa de Mariano Arista,29_21
255504,290220001,29,Tlaxcala,Tlax.,22,Acuamanala de Miguel Hidalgo,29_22
255508,290230001,29,Tlaxcala,Tlax.,23,Natívitas,29_23
255544,290240001,29,Tlaxcala,Tlax.,24,Panotla,29_24
255565,290250001,29,Tlaxcala,Tlax.,25,San Pablo del Monte,29_25
255589,290260001,29,Tlaxcala,Tlax.,26,Santa Cruz Tlaxcala,29_26
255599,290270001,29,Tlaxcala,Tlax.,27,Tenancingo,29_27
255603,290280001,29,Tlaxcala,Tlax.,28,Teolocholco,29_28
255632,290290001,29,Tlaxcala,Tlax.,29,Tepeyanco,29_29
255645,290300001,29,Tlaxcala,Tlax.,30,Terrenate,29_30
255714,290310001,29,Tlaxcala,Tlax.,31,Tetla de la Solidaridad,29_31
255808,290320001,29,Tlaxcala,Tlax.,32,Tetlatlahuca,29_32
255825,290330001,29,Tlaxcala,Tlax.,33,Tlaxcala,29_33
255841,290340001,29,Tlaxcala,Tlax.,34,Tlaxco,29_34
256065,290350001,29,Tlaxcala,Tlax.,35,Tocatlán,29_35
256069,290360001,29,Tlaxcala,Tlax.,36,Totolac,29_36
256079,290370001,29,Tlaxcala,Tlax.,37,Ziltlaltépec de Trinidad Sánchez Santos,29_37
256090,290380001,29,Tlaxcala,Tlax.,38,Tzompantepec,29_38
256106,290390001,29,Tlaxcala,Tlax.,39,Xaloztoc,29_39
256133,290400001,29,Tlaxcala,Tlax.,40,Xaltocan,29_40
256165,290410001,29,Tlaxcala,Tlax.,41,Papalotla de Xicohténcatl,29_41
256174,290420001,29,Tlaxcala,Tlax.,42,Xicohtzinco,29_42
256175,290430001,29,Tlaxcala,Tlax.,43,Yauhquemehcan,29_43
256196,290440001,29,Tlaxcala,Tlax.,44,Zacatelco,29_44
256205,290450001,29,Tlaxcala,Tlax.,45,Benito Juárez,29_45
256213,290460001,29,Tlaxcala,Tlax.,46,Emiliano Zapata,29_46
256242,290470001,29,Tlaxcala,Tlax.,47,Lázaro Cárdenas,29_47
256253,290480001,29,Tlaxcala,Tlax.,48,La Magdalena Tlaltelulco,29_48
256254,290490001,29,Tlaxcala,Tlax.,49,San Damián Texóloc,29_49
256258,290500001,29,Tlaxcala,Tlax.,50,San Francisco Tetlanohcan,29_50
256265,290510001,29,Tlaxcala,Tlax.,51,San Jerónimo Zacualpan,29_51
256269,290520001,29,Tlaxcala,Tlax.,52,San José Teacalco,29_52
256284,290530001,29,Tlaxcala,Tlax.,53,San Juan Huactzinco,29_53
256286,290540001,29,Tlaxcala,Tlax.,54,San Lorenzo Axocomanitla,29_54
256288,290550001,29,Tlaxcala,Tlax.,55,San Lucas Tecopilco,29_55
256304,290560001,29,Tlaxcala,Tlax.,56,Santa Ana Nopalucan,29_56
256306,290570001,29,Tlaxcala,Tlax.,57,Santa Apolonia Teacalco,29_57
256310,290580001,29,Tlaxcala,Tlax.,58,Santa Catarina Ayometla,29_58
256312,290590001,29,Tlaxcala,Tlax.,59,Santa Cruz Quilehtla,29_59
256317,290600001,29,Tlaxcala,Tlax.,60,Santa Isabel Xiloxoxtla,29_60
256318,300010001,30,Veracruz de Ignacio de la Llave,Ver.,1,Acajete,30_1
256377,300020001,30,Veracruz de Ignacio de la Llave,Ver.,2,Acatlán,30_2
256388,300030001,30,Veracruz de Ignacio de la Llave,Ver.,3,Acayucan,30_3
256842,300040001,30,Veracruz de Ignacio de la Llave,Ver.,4,Actopan,30_4
257183,300050001,30,Veracruz de Ignacio de la Llave,Ver.,5,Acula,30_5
257221,300060001,30,Veracruz de Ignacio de la Llave,Ver.,6,Acultzingo,30_6
257261,300070001,30,Veracruz de Ignacio de la Llave,Ver.,7,Camarón de Tejeda,30_7
257295,300080001,30,Veracruz de Ignacio de la Llave,Ver.,8,Alpatláhuac,30_8
257333,300090001,30,Veracruz de Ignacio de la Llave,Ver.,9,Alto Lucero de Gutiérrez Barrios,30_9
257530,300100001,30,Veracruz de Ignacio de la Llave,Ver.,10,Altotonga,30_10
257642,300110001,30,Veracruz de Ignacio de la Llave,Ver.,11,Alvarado,30_11
257977,300120001,30,Veracruz de Ignacio de la Llave,Ver.,12,Amatitlán,30_12
258008,300130001,30,Veracruz de Ignacio de la Llave,Ver.,13,Naranjos Amatlán,30_13
258131,300140001,30,Veracruz de Ignacio de la Llave,Ver.,14,Amatlán de los Reyes,30_14
258224,300150001,30,Veracruz de Ignacio de la Llave,Ver.,15,Angel R. Cabada,30_15
258456,300160001,30,Veracruz de Ignacio de la Llave,Ver.,16,La Antigua,30_16
258524,300170001,30,Veracruz de Ignacio de la Llave,Ver.,17,Apazapan,30_17
258547,300180001,30,Veracruz de Ignacio de la Llave,Ver.,18,Aquila,30_18
258553,300190001,30,Veracruz de Ignacio de la Llave,Ver.,19,Astacinga,30_19
258579,300200001,30,Veracruz de Ignacio de la Llave,Ver.,20,Atlahuilco,30_20
258617,300210001,30,Veracruz de Ignacio de la Llave,Ver.,21,Atoyac,30_21
258703,300220001,30,Veracruz de Ignacio de la Llave,Ver.,22,Atzacan,30_22
258722,300230001,30,Veracruz de Ignacio de la Llave,Ver.,23,Atzalan,30_23
258928,300240001,30,Veracruz de Ignacio de la Llave,Ver.,24,Tlaltetela,30_24
258974,300250001,30,Veracruz de Ignacio de la Llave,Ver.,25,Ayahualulco,30_25
259023,300260001,30,Veracruz de Ignacio de la Llave,Ver.,26,Banderilla,30_26
259060,300270001,30,Veracruz de Ignacio de la Llave,Ver.,27,Benito Juárez,30_27
259144,300280001,30,Veracruz de Ignacio de la Llave,Ver.,28,Boca del Río,30_28
259160,300290001,30,Veracruz de Ignacio de la Llave,Ver.,29,Calcahualco,30_29
259199,300300001,30,Veracruz de Ignacio de la Llave,Ver.,30,Camerino Z. Mendoza,30_30
259206,300310001,30,Veracruz de Ignacio de la Llave,Ver.,31,Carrillo Puerto,30_31
259308,300320001,30,Veracruz de Ignacio de la Llave,Ver.,32,Catemaco,30_32
259699,300330001,30,Veracruz de Ignacio de la Llave,Ver.,33,Cazones de Herrera,30_33
259793,300340001,30,Veracruz de Ignacio de la Llave,Ver.,34,Cerro Azul,30_34
259863,300350001,30,Veracruz de Ignacio de la Llave,Ver.,35,Citlaltépetl,30_35
259902,300360001,30,Veracruz de Ignacio de la Llave,Ver.,36,Coacoatzintla,30_36
259925,300370001,30,Veracruz de Ignacio de la Llave,Ver.,37,Coahuitlán,30_37
259938,300380001,30,Veracruz de Ignacio de la Llave,Ver.,38,Coatepec,30_38
260111,300390001,30,Veracruz de Ignacio de la Llave,Ver.,39,Coatzacoalcos,30_39
260207,300400001,30,Veracruz de Ignacio de la Llave,Ver.,40,Coatzintla,30_40
260374,300410001,30,Veracruz de Ignacio de la Llave,Ver.,41,Coetzala,30_41
260379,300420001,30,Veracruz de Ignacio de la Llave,Ver.,42,Colipa,30_42
260450,300430001,30,Veracruz de Ignacio de la Llave,Ver.,43,Comapa,30_43
260524,300440001,30,Veracruz de Ignacio de la Llave,Ver.,44,Córdoba,30_44
260634,300450001,30,Veracruz de Ignacio de la Llave,Ver.,45,Cosamaloapan de Carpio,30_45
260790,300460001,30,Veracruz de Ignacio de la Llave,Ver.,46,Cosautlán de Carvajal,30_46
260821,300470001,30,Veracruz de Ignacio de la Llave,Ver.,47,Coscomatepec,30_47
260888,300480001,30,Veracruz de Ignacio de la Llave,Ver.,48,Cosoleacaque,30_48
261090,300490001,30,Veracruz de Ignacio de la Llave,Ver.,49,Cotaxtla,30_49
261314,300500001,30,Veracruz de Ignacio de la Llave,Ver.,50,Coxquihui,30_50
261343,300510001,30,Veracruz de Ignacio de la Llave,Ver.,51,Coyutla,30_51
261385,300520001,30,Veracruz de Ignacio de la Llave,Ver.,52,Cuichapa,30_52
261411,300530001,30,Veracruz de Ignacio de la Llave,Ver.,53,Cuitláhuac,30_53
261505,300540001,30,Veracruz de Ignacio de la Llave,Ver.,54,Chacaltianguis,30_54
261610,300550001,30,Veracruz de Ignacio de la Llave,Ver.,55,Chalma,30_55
261706,300560001,30,Veracruz de Ignacio de la Llave,Ver.,56,Chiconamel,30_56
261769,300570001,30,Veracruz de Ignacio de la Llave,Ver.,57,Chiconquiaco,30_57
261828,300580001,30,Veracruz de Ignacio de la Llave,Ver.,58,Chicontepec,30_58
262163,300590001,30,Veracruz de Ignacio de la Llave,Ver.,59,Chinameca,30_59
262312,300600001,30,Veracruz de Ignacio de la Llave,Ver.,60,Chinampa de Gorostiza,30_60
262406,300610001,30,Veracruz de Ignacio de la Llave,Ver.,61,Las Choapas,30_61
263265,300620001,30,Veracruz de Ignacio de la Llave,Ver.,62,Chocamán,30_62
263286,300630001,30,Veracruz de Ignacio de la Llave,Ver.,63,Chontla,30_63
263423,300640001,30,Veracruz de Ignacio de la Llave,Ver.,64,Chumatlán,30_64
263430,300650001,30,Veracruz de Ignacio de la Llave,Ver.,65,Emiliano Zapata,30_65
263631,300660001,30,Veracruz de Ignacio de la Llave,Ver.,66,Espinal,30_66
263728,300670001,30,Veracruz de Ignacio de la Llave,Ver.,67,Filomeno Mata,30_67
263738,300680001,30,Veracruz de Ignacio de la Llave,Ver.,68,Fortín,30_68
263819,300690001,30,Veracruz de Ignacio de la Llave,Ver.,69,Gutiérrez Zamora,30_69
263894,300700001,30,Veracruz de Ignacio de la Llave,Ver.,70,Hidalgotitlán,30_70
264103,300710001,30,Veracruz de Ignacio de la Llave,Ver.,71,Huatusco,30_71
264176,300720001,30,Veracruz de Ignacio de la Llave,Ver.,72,Huayacocotla,30_72
264285,300730001,30,Veracruz de Ignacio de la Llave,Ver.,73,Hueyapan de Ocampo,30_73
264441,300740001,30,Veracruz de Ignacio de la Llave,Ver.,74,Huiloapan de Cuauhtémoc,30_74
264447,300750001,30,Veracruz de Ignacio de la Llave,Ver.,75,Ignacio de la Llave,30_75
264507,300760001,30,Veracruz de Ignacio de la Llave,Ver.,76,Ilamatlán,30_76
264536,300770001,30,Veracruz de Ignacio de la Llave,Ver.,77,Isla,30_77
264987,300780001,30,Veracruz de Ignacio de la Llave,Ver.,78,Ixcatepec,30_78
265047,300790001,30,Veracruz de Ignacio de la Llave,Ver.,79,Ixhuacán de los Reyes,30_79
265110,300800001,30,Veracruz de Ignacio de la Llave,Ver.,80,Ixhuatlán del Café,30_80
265144,300810001,30,Veracruz de Ignacio de la Llave,Ver.,81,Ixhuatlancillo,30_81
265164,300820001,30,Veracruz de Ignacio de la Llave,Ver.,82,Ixhuatlán del Sureste,30_82
265262,300830001,30,Veracruz de Ignacio de la Llave,Ver.,83,Ixhuatlán de Madero,30_83
265438,300840001,30,Veracruz de Ignacio de la Llave,Ver.,84,Ixmatlahuacan,30_84
265548,300850001,30,Veracruz de Ignacio de la Llave,Ver.,85,Ixtaczoquitlán,30_85
265613,300860001,30,Veracruz de Ignacio de la Llave,Ver.,86,Jalacingo,30_86
265665,300870001,30,Veracruz de Ignacio de la Llave,Ver.,87,Xalapa,30_87
265742,300880001,30,Veracruz de Ignacio de la Llave,Ver.,88,Jalcomulco,30_88
265758,300890001,30,Veracruz de Ignacio de la Llave,Ver.,89,Jáltipan,30_89
265980,300900001,30,Veracruz de Ignacio de la Llave,Ver.,90,Jamapa,30_90
266026,300910001,30,Veracruz de Ignacio de la Llave,Ver.,91,Jesús Carranza,30_91
266391,300920001,30,Veracruz de Ignacio de la Llave,Ver.,92,Xico,30_92
266506,300930001,30,Veracruz de Ignacio de la Llave,Ver.,93,Jilotepec,30_93
266546,300940001,30,Veracruz de Ignacio de la Llave,Ver.,94,Juan Rodríguez Clara,30_94
266813,300950001,30,Veracruz de Ignacio de la Llave,Ver.,95,Juchique de Ferrer,30_95
266955,300960001,30,Veracruz de Ignacio de la Llave,Ver.,96,Landero y Coss,30_96
266958,300970001,30,Veracruz de Ignacio de la Llave,Ver.,97,Lerdo de Tejada,30_97
266997,300980001,30,Veracruz de Ignacio de la Llave,Ver.,98,Magdalena,30_98
267004,300990001,30,Veracruz de Ignacio de la Llave,Ver.,99,Maltrata,30_99
267040,301000001,30,Veracruz de Ignacio de la Llave,Ver.,100,Manlio Fabio Altamirano,30_100
267152,301010001,30,Veracruz de Ignacio de la Llave,Ver.,101,Mariano Escobedo,30_101
267203,301020001,30,Veracruz de Ignacio de la Llave,Ver.,102,Martínez de la Torre,30_102
267477,301030001,30,Veracruz de Ignacio de la Llave,Ver.,103,Mecatlán,30_103
267495,301040001,30,Veracruz de Ignacio de la Llave,Ver.,104,Mecayapan,30_104
267603,301050001,30,Veracruz de Ignacio de la Llave,Ver.,105,Medellín de Bravo,30_105
267803,301060001,30,Veracruz de Ignacio de la Llave,Ver.,106,Miahuatlán,30_106
267816,301070001,30,Veracruz de Ignacio de la Llave,Ver.,107,Las Minas,30_107
267828,301080001,30,Veracruz de Ignacio de la Llave,Ver.,108,Minatitlán,30_108
268166,301090001,30,Veracruz de Ignacio de la Llave,Ver.,109,Misantla,30_109
268415,301100001,30,Veracruz de Ignacio de la Llave,Ver.,110,Mixtla de Altamirano,30_110
268459,301110001,30,Veracruz de Ignacio de la Llave,Ver.,111,Moloacán,30_111
268638,301120001,30,Veracruz de Ignacio de la Llave,Ver.,112,Naolinco,30_112
268719,301130001,30,Veracruz de Ignacio de la Llave,Ver.,113,Naranjal,30_113
268731,301140001,30,Veracruz de Ignacio de la Llave,Ver.,114,Nautla,30_114
268882,301150001,30,Veracruz de Ignacio de la Llave,Ver.,115,Nogales,30_115
268911,301160001,30,Veracruz de Ignacio de la Llave,Ver.,116,Oluta,30_116
269012,301170001,30,Veracruz de Ignacio de la Llave,Ver.,117,Omealca,30_117
269077,301180001,30,Veracruz de Ignacio de la Llave,Ver.,118,Orizaba,30_118
269083,301190001,30,Veracruz de Ignacio de la Llave,Ver.,119,Otatitlán,30_119
269124,301200001,30,Veracruz de Ignacio de la Llave,Ver.,120,Oteapan,30_120
269125,301210001,30,Veracruz de Ignacio de la Llave,Ver.,121,Ozuluama de Mascareñas,30_121
270468,301220001,30,Veracruz de Ignacio de la Llave,Ver.,122,Pajapan,30_122
270528,301230001,30,Veracruz de Ignacio de la Llave,Ver.,123,Pánuco,30_123
271534,301240001,30,Veracruz de Ignacio de la Llave,Ver.,124,Papantla,30_124
271984,301250001,30,Veracruz de Ignacio de la Llave,Ver.,125,Paso del Macho,30_125
272139,301260001,30,Veracruz de Ignacio de la Llave,Ver.,126,Paso de Ovejas,30_126
272284,301270001,30,Veracruz de Ignacio de la Llave,Ver.,127,La Perla,30_127
272338,301280001,30,Veracruz de Ignacio de la Llave,Ver.,128,Perote,30_128
272462,301290001,30,Veracruz de Ignacio de la Llave,Ver.,129,Platón Sánchez,30_129
272631,301300001,30,Veracruz de Ignacio de la Llave,Ver.,130,Playa Vicente,30_130
273005,301310001,30,Veracruz de Ignacio de la Llave,Ver.,131,Poza Rica de Hidalgo,30_131
273045,301320001,30,Veracruz de Ignacio de la Llave,Ver.,132,Las Vigas de Ramírez,30_132
273097,301330001,30,Veracruz de Ignacio de la Llave,Ver.,133,Pueblo Viejo,30_133
273209,301340001,30,Veracruz de Ignacio de la Llave,Ver.,134,Puente Nacional,30_134
273354,301350001,30,Veracruz de Ignacio de la Llave,Ver.,135,Rafael Delgado,30_135
273373,301360001,30,Veracruz de Ignacio de la Llave,Ver.,136,Rafael Lucio,30_136
273395,301370001,30,Veracruz de Ignacio de la Llave,Ver.,137,Los Reyes,30_137
273416,301380001,30,Veracruz de Ignacio de la Llave,Ver.,138,Río Blanco,30_138
273421,301390001,30,Veracruz de Ignacio de la Llave,Ver.,139,Saltabarranca,30_139
273465,301400001,30,Veracruz de Ignacio de la Llave,Ver.,140,San Andrés Tenejapan,30_140
273475,301410001,30,Veracruz de Ignacio de la Llave,Ver.,141,San Andrés Tuxtla,30_141
273772,301420001,30,Veracruz de Ignacio de la Llave,Ver.,142,San Juan Evangelista,30_142
274102,301430001,30,Veracruz de Ignacio de la Llave,Ver.,143,Santiago Tuxtla,30_143
274391,301440001,30,Veracruz de Ignacio de la Llave,Ver.,144,Sayula de Alemán,30_144
274721,301450001,30,Veracruz de Ignacio de la Llave,Ver.,145,Soconusco,30_145
274834,301460001,30,Veracruz de Ignacio de la Llave,Ver.,146,Sochiapa,30_146
274844,301470001,30,Veracruz de Ignacio de la Llave,Ver.,147,Soledad Atzompa,30_147
274881,301480001,30,Veracruz de Ignacio de la Llave,Ver.,148,Soledad de Doblado,30_148
275041,301490001,30,Veracruz de Ignacio de la Llave,Ver.,149,Soteapan,30_149
275140,301500001,30,Veracruz de Ignacio de la Llave,Ver.,150,Tamalín,30_150
275263,301510001,30,Veracruz de Ignacio de la Llave,Ver.,151,Tamiahua,30_151
275551,301520001,30,Veracruz de Ignacio de la Llave,Ver.,152,Tampico Alto,30_152
275874,301530001,30,Veracruz de Ignacio de la Llave,Ver.,153,Tancoco,30_153
275933,301540001,30,Veracruz de Ignacio de la Llave,Ver.,154,Tantima,30_154
276107,301550001,30,Veracruz de Ignacio de la Llave,Ver.,155,Tantoyuca,30_155
276731,301560001,30,Veracruz de Ignacio de la Llave,Ver.,156,Tatatila,30_156
276778,301570001,30,Veracruz de Ignacio de la Llave,Ver.,157,Castillo de Teayo,30_157
276863,301580001,30,Veracruz de Ignacio de la Llave,Ver.,158,Tecolutla,30_158
277183,301590001,30,Veracruz de Ignacio de la Llave,Ver.,159,Tehuipango,30_159
277237,301600001,30,Veracruz de Ignacio de la Llave,Ver.,160,Álamo Temapache,30_160
277689,301610001,30,Veracruz de Ignacio de la Llave,Ver.,161,Tempoal,30_161
278316,301620001,30,Veracruz de Ignacio de la Llave,Ver.,162,Tenampa,30_162
278335,301630001,30,Veracruz de Ignacio de la Llave,Ver.,163,Tenochtitlán,30_163
278363,301640001,30,Veracruz de Ignacio de la Llave,Ver.,164,Teocelo,30_164
278397,301650001,30,Veracruz de Ignacio de la Llave,Ver.,165,Tepatlaxco,30_165
278410,301660001,30,Veracruz de Ignacio de la Llave,Ver.,166,Tepetlán,30_166
278440,301670001,30,Veracruz de Ignacio de la Llave,Ver.,167,Tepetzintla,30_167
278553,301680001,30,Veracruz de Ignacio de la Llave,Ver.,168,Tequila,30_168
278596,301690001,30,Veracruz de Ignacio de la Llave,Ver.,169,José Azueta,30_169
278788,301700001,30,Veracruz de Ignacio de la Llave,Ver.,170,Texcatepec,30_170
278828,301710001,30,Veracruz de Ignacio de la Llave,Ver.,171,Texhuacán,30_171
278848,301720001,30,Veracruz de Ignacio de la Llave,Ver.,172,Texistepec,30_172
279027,301730001,30,Veracruz de Ignacio de la Llave,Ver.,173,Tezonapa,30_173
279178,301740001,30,Veracruz de Ignacio de la Llave,Ver.,174,Tierra Blanca,30_174
279711,301750001,30,Veracruz de Ignacio de la Llave,Ver.,175,Tihuatlán,30_175
280163,301760001,30,Veracruz de Ignacio de la Llave,Ver.,176,Tlacojalpan,30_176
280191,301770001,30,Veracruz de Ignacio de la Llave,Ver.,177,Tlacolulan,30_177
280230,301780001,30,Veracruz de Ignacio de la Llave,Ver.,178,Tlacotalpan,30_178
280413,301790001,30,Veracruz de Ignacio de la Llave,Ver.,179,Tlacotepec de Mejía,30_179
280430,301800001,30,Veracruz de Ignacio de la Llave,Ver.,180,Tlachichilco,30_180
280507,301810001,30,Veracruz de Ignacio de la Llave,Ver.,181,Tlalixcoyan,30_181
280829,301820001,30,Veracruz de Ignacio de la Llave,Ver.,182,Tlalnelhuayocan,30_182
280868,301830001,30,Veracruz de Ignacio de la Llave,Ver.,183,Tlapacoyan,30_183
280940,301840001,30,Veracruz de Ignacio de la Llave,Ver.,184,Tlaquilpa,30_184
281008,301850001,30,Veracruz de Ignacio de la Llave,Ver.,185,Tlilapan,30_185
281015,301860001,30,Veracruz de Ignacio de la Llave,Ver.,186,Tomatlán,30_186
281026,301870001,30,Veracruz de Ignacio de la Llave,Ver.,187,Tonayán,30_187
281049,301880001,30,Veracruz de Ignacio de la Llave,Ver.,188,Totutla,30_188
281084,301890001,30,Veracruz de Ignacio de la Llave,Ver.,189,Tuxpan,30_189
281614,301900001,30,Veracruz de Ignacio de la Llave,Ver.,190,Tuxtilla,30_190
281622,301910001,30,Veracruz de Ignacio de la Llave,Ver.,191,Ursulo Galván,30_191
281676,301920001,30,Veracruz de Ignacio de la Llave,Ver.,192,Vega de Alatorre,30_192
281887,301930001,30,Veracruz de Ignacio de la Llave,Ver.,193,Veracruz,30_193
